,idx,class,conversation
735,735,직장 내 괴롭힘 대화,"김매니저, 이게 일이에요?
네?
이게 제대로 된 일이라고 생각하세요? 눈은 왜 저래?
저는 매니저가 말한 대로 했어요.
제대로 안 했는데, 이제 살아있는 사람을 죽이는 거예요? 그럼 제 잘못이에요?
아니요. 제가 잘못했어요.
제가 웃기다고 생각하세요?
. 죄송합니다.
이걸 제대로 안 하면 오늘 집에 가지 않아도 돼요.
네. 알겠습니다."
736,736,협박 대화,"계속 날 만나줘
이렇게 멀리 온 것 같아
너 없이는 죽을 거야
제발 그러지 마
내가 죽는 걸 보고 싶지 않다면 계속 날 만나줘
이렇게 멀리 온 것 같아
제발 정신 차려
여기서 끝나면 집에 가서 손목을 베어줄게
미안해
정말로 날 죽이고 싶어?
제발 그러지 마"
737,737,협박 대화,"안녕
네
당신이 이나연이에요?
네, 맞아요
왜 그럴까요?
내가 갚지 않았어요
아, 맞아요
내일까지 꼭 갚을게요
오늘까지 갚을게요
돈이 없어요
그럼 맞아요"
738,738,기타 괴롭힘 대화,"또 뭐 먹고 있어?
뭐야?
그만 먹어, 똥덩어리야.
뭐가 문제야?
걸을 때마다 바닥이 흔들려.
아니. 뭐가 문제야?
네 엄마도 너처럼 돼지야?
야, 우리 엄마 욕하지 마.
우리는 돼지 가족이야.
진짜, 그러지 마."
739,739,갈취 대화,"야 00, 이거 가게에서 사
아 맞아, 돈?
아 미안, 미안, 지금 현금이 없어, 내일 줄게!
내가 샀어.
뭐야? 방금 샀어?
내가 사라고 했어.
아니, 점심도 안 먹었는데 배불러?
아. 미안, 몰랐는데, 가게가 지금 문 닫을 시간이야. 미안
아, 농담이야? 돈은 안 줄게, 이게 네 잘못이니까
허? 아, 맞아. 알겠어."
740,740,기타 괴롭힘 대화,"이번에 면접 봤어?
아. 다 됐어.
또 떨어졌어? 누구 닮았어?
아.
옆집 애가 대기업 다닌다고 들었는데.
미안해.
너 같은 애 키우는 게 재밌어서 미안해.
미안해.
그 나이에 실업자라니 부끄러운 줄 알아야지!
. 미안해"
741,741,갈취 대화,"야, 멸치야. 이리 와.
으응? 왜?
돈 얼마 있어? 오늘 몸이 안 좋아.
돈 없어. 진짜.
아 진짜? 돈 검색하면 10원에 살 수 있어?
아니. 진짜. 돈 없어.
뭐? 30만원?
아니. 수업료야.
정신 차리고 줄래? 그냥 줄래?
그냥 줄게."
742,742,갈취 대화,"당근이세요?
오, 네, 안녕하세요!! 구매자이시군요!!
네, 제품이 정품인가요?
네, 네, 정품이에요!! 거래 감사합니다!
판매자님, 제가 물건을 확인해보니 가짜였어요?
네? 뭐라고요? 매장에서 산 게 정품이에요.
거짓말하지 마세요! 매장에서 확인해보니 가짜라고 나와 있어요. 환불해 주세요!!
오, 판매 시 교환 및 환불이 불가능하다고 분명히 나와 있어요.
아니, 당신은 재밌는 사람이에요!! 돈을 주지 않으면 경찰에 신고할 테니, 제게 마음대로 하세요!!
알겠습니다. 돈을 돌려드리겠습니다. 계좌번호를 알려주세요.
계좌번호를 보내드렸습니다. 그렇게 살지 마세요!!
돈은 입금했습니다. 신발은 돌려주세요.
가짜인 걸 알고 버렸기 때문에 화가 났어요!
네?? 그래도 돌려줘야 해요.
가짜를 돌려주면 다른 사람을 사기치나요? 나한테 연락하지 마, 내가 널 차단할 테니까!!
어떻게 그럴 수 있었어?"
743,743,기타 괴롭힘 대화,"야
왜?
나는
Ilowava에
갈
거야.
왜.
너한테는 아무것도 안 통하잖아
왜 나 때문이야?
모두 너 때문이야

왜 나한테 이러는 거야?"
744,744,기타 괴롭힘 대화,"아야, 냄새나

허? 냄새나?
아야, 돼지 냄새나

뭐라고?
가서 씻으라고. 땀투성이고 더 냄새나
나는 씻는 게 잘해.
어디서 대꾸하냐? 씻으라고 하면 그냥 씻으라고
알았어. 미안해.
너는 뚱뚱하고 못생겼고 오, 역겨워.
미안해."
745,745,직장 내 괴롭힘 대화,"오늘 얼굴에 뭐가 문제야?
너무 바빠서 급히 나갔어.
내가 모든 걸 다 하는 건 아니지만, 제일 바빠 보이는 척을 하고 있어.
지금 생각해보니 좀 아픈 것 같아.
오늘은 화장을 안 했어.
직장 사람들이 내가 화장을 한 걸 보면 창피하지 않을까?
그리고 살을 좀 빼야 해. 요즘 살이 많이 쪄서 피곤하고 지쳐.
살이 찌면 몸이 무겁고 에너지가 떨어져.
알았어.
회사에 불평하지 말라고 말해보는 건 어때?
알았어."
746,746,협박 대화,"전화하지 말라고 했잖아? 집에 있을 때
미안해 오빠 실수로 버튼을 눌렀어
아내가 너 때문에 얼마나 오해하고 상처받았는지 알아?
아 실수였어 미안해 알았지?조심할게
뱀파이어처럼 달라붙는 걸 원치 않아서 몇 번 만났어
미안해 오빠 조심할게 그냥 헤어지라고 하지마
아, 운을 잃어서 너무 미안해 그냥 보내줄까
미안해.
너 때문에 내 인생이 무너질 뻔했어 조심하지 않으면 널 죽일 거야
미안해 정말"
747,747,직장 내 괴롭힘 대화,"야 너, 여기 와. 뭐야?
허? 뭐가 문제야?
이 꼬마 봐. 휴가를 받으려고 뭐했어?
아. 휴가를 써본 적이 없어.
내가 하라고 해서 항의하는 거야?
아냐.
네가 제대로 일만 했다면, 내가 이렇게 되지 않았을 거야, 바보야.
미안해.
누가 너 같은 사람을 골랐어? 지금 당장 휴가를 포기해.
알았어."
748,748,직장 내 괴롭힘 대화,"김매니저, 이거 보고해서 올렸어? 
매니저가 이 부분 수정해서 다시 올리라고 해서 다시 올렸어. 
사람들이 내가 하라고 하면 죽는 구식이야? 처음부터 다시 해. 
네, 매니저. 
박매니저, 보고서 잘 썼는데 위에서 계속 칭찬해. 
다 매니저 덕분이야. 
아니, 매니저, 내 보고서야. 
김매니저, 그거 보면 안 돼. 그럼 나한테 압력을 가했어. 내 이름 안 보여? 
그때 수정하라고 했는데 보고서 이름을 자기 이름으로 바꿔서 올렸어. 
증거 있어? 그리고 그렇게 위계 무시하고 일방적으로 행동할 거면 회사에서 내쫓을 거야."
749,749,갈취 대화,"남편 이름이 김정호 맞죠?
네. 하지만?
남편이 우리에게 돈을 빌렸는데 갚지 않아서 우리가 데려가기로 했어요.
네? 남편은 어디 있어요? 바꿔 주세요.
이모! 잘 들어요. 내일까지 천만 원을 가져오지 않으면 남편을 다시는 못 볼 거예요! 알겠어요?
부탁이에요! 남편을 다치게 하지 마세요. 돈은 내가 가져갈게요. 내일은 너무 이르잖아요. 시간을 더 주세요.
우리는 그걸 몰라요. 그리고 경찰에 신고하면 남편의 삶이 어떻게 될지 아세요?
네. 절대 신고하지 않을 거예요. 남편 목소리를 들려주세요. 네
남편 목소리를 듣고 싶으면 돈 준비하고 바로 와요!
남편 핸드폰으로 전화하면 목소리가 안 들릴 것 같아서 아무한테도 전화하지 말고 돈만 준비해! 그냥 전화 받아요? 알겠어요?
네. 네. 나는 결코 다른 짓을 하지 않을 거야. 제발 내 남편을 다치게 하지 마."
750,750,기타 괴롭힘 대화,"선생님?
네, 부탁드려요.
어제 여기서 딸기를 샀어요.
네, 문제가 있나요?
위에 있는 건 괜찮은데, 아래에 있는 건 곰팡이가 생겼어요. 환불해 주세요.
죄송하지만, 선생님. 환불은 못 해드릴 것 같아요.
그럼 이걸 어떻게 하라고요? 먹으라고요?
아니요, 다른 제품으로 교환해 주세요.
다른 제품? 너무 역겹잖아요.
그럼 환불은 못 해드릴게요."
751,751,갈취 대화,"야, 돈 좀 가져와 줘.
미안해.
지금 내가 농담하는 것처럼 보여? 허? 왜 내 말을 안 들어? 오늘까지 시간이 있다고 하지 않았어? 가져오지 않으면 네 손을 잘라버릴 거야?
미안해.
이 꼬마는 미안하다고만 할 줄 알아, 그래서 그놈 입을 찢어 놓을 거야? 허? 네 역겨운 얼굴을 보고 네가 미안하다고 하는 걸 듣고 있다고 생각해? 네 누나가 일하는 곳도 알아. 네 집 비밀번호도 알아. 내가 원할 때마다 네 개를 19층에서 던질 수도 있어.
그만해. 내 가족 건드리지 마. 내가 틀렸어.
그럼 왜 계속 잔소리하고 내 소중한 시간을 빼앗아? 개자식아, 네가 죽어 마땅하다는 걸 알아?
내가 틀렸어.
씨발 개자식아! 네가 미안하다고만 할 줄 알아, 네가 틀렸다는 걸 알아? 돈 좀 가져와, 꼬마야. 우울증? 개와 소는 우울증에 대해서만 이야기한다. 무슨 일이 생기면 지붕에서 밀어낼 거야. 그러면 사람들은 네가 뛰어내렸다고 생각할 거야. 물론 한 번 더 기회를 줄 거야. 인생이 너무 비참하니까. 아! 오늘 떠나기 전에 유언장을 쓰고 가. 다음에 돈을 안 가져가면 이걸 지붕 위에 네 신발 옆에 두고 갈게.
아니, 돈은 꼭 가져갈 거야.
바보들에게 이걸 구체적으로 가르쳐서 이해시켜야 해. 인생이 어떻든 죽고 싶지 않아?"
752,752,직장 내 괴롭힘 대화,"사장님, 제 저작권 돌려주세요
조용히 하세요, 포기했어요
실패라고 했어요
그만해, 포기했어요, 그러니까 이 순간이 제 저작권이에요
와, 이런 도둑 본 적 있어요?
이 꼬마 놈, 인생은 먹고 먹히는 세상이에요
사장, 계속 이러면 정말 하늘에서 벌을 받을 거예요
음, 호랑이가 사슴을 먹으면 하늘에서 벌을 받을까요?
허?
난 호랑이고 순진한 너는 사슴이야, 바보야
야, 꼬마 놈!
하, 너는 자신을 믿어야 해, 남을 믿는 게 뭐가 잘못됐어?"
753,753,기타 괴롭힘 대화,"바보야. 아무 말도 하지 마.
그만해.
네가 이렇게 하면 네 엄마가 너를 낳은 걸 얼마나 후회하겠어?
뭐라고?
그냥 가서 알아봐.
왜 나한테 이러는 거야?
네가 살아 있다는 사실이 싫어.
내가 뭘 잘못해서 나한테 대꾸하는 거야?
나. 내가 뭘 잘못했어?"
754,754,기타 괴롭힘 대화,"그들의 가족은 돈이 없어서 항상 같은 옷을 입습니다.
어떤 면에서는 그들은 불쌍합니다.
그래서 괴롭힘을 당합니다. 불쌍합니다.
하지만 우리도 친구가 되고 싶지 않습니다.
야, 얘들아, 들어. 왜 나한테 이러는 거야? 내가 뭘 잘못했어?
글쎄, 넌 아무 잘못도 없어. 하지만 조심해.
몸을 깨끗이 유지하는 것도 예의에 어울려. 미안해.
미안해, 얘들아. 같이 식사하러 가자.
미안해. 그러고 싶지 않아. 쉿.
알았어, 이제부터 혼자 가!"
755,755,직장 내 괴롭힘 대화,"야, 죽고 싶어?
미안해, 매니저
일을 못 하면 출근하지 마, 미친 놈아
내 건강이 나빠져서 미안해.
세상에, 너 같은 놈들에게 휴가를 주는 제도가 너무 낭비야. 왜 그냥 죽지 않아, 도움이 안 되는데?
다 말했어?
아니, 충분히 말하지 않았어, 놈아, 하지만 너한테 욕한 게 미안해서 못 하겠어
매니저!
아, 목이 아프다, 성대를 너한테만 대면 죽겠어
아니, 정말
닥쳐, 너 때문에 입 냄새 난다"
756,756,협박 대화,"그만해
뭐라고?
내가 김씨에 대해 나쁘게 말하는 걸 들었어?
난 그런 적 없어
거짓말 하지 마!

안 된다고 했어!
솔직하게 말해! 계속 사실이 아니라고 가장하지 마, 내가 널 죽일 거야
안 된다고 했어, 진심이야!
정말 죽고 싶어? 내가 널 눈덩이와 올빼미로 만들어 달라고?
안 된다고 했어."
757,757,기타 괴롭힘 대화,"정말 좋아해
너 누구야?
눈 오는 날 집 앞 차 때문에 만났어
근데 왜 연락해? 다 잘 안 됐어?
그때는 행복했어? 결혼 생각하면서 행복했는데
뭐야? 다시 연락하지 마
지금 너 집 앞에 있어. 만나서 이야기할까? 화가 나기 시작했어
연락하지 말라고 정중히 부탁해
이렇게 뒤통수 때리지 마. 결혼 생각하면서
계속 연락하면 차단하고 경찰에 신고할 거야. 남편한테 이미 말했어."
758,758,기타 괴롭힘 대화,"야, 나가
왜 나야?
왜 나야? 미친 거야
야, 날 귀찮게 할 수 없어?
놀리지 말고 네 인생을 살아. 왜 날
놀리지 못해?
왜 나야? 놀리는 게 제일 재밌지 않아?
때리지 마
나한테 명령하는 거야?
미안, 아프다"
759,759,기타 괴롭힘 대화,"야 얘들아, 저거 봐
왜, 왜? 뭐야?
장애인 눈 학교가 있어!!
그러지 마
그러지 마, 계속 그러면 어떡해
내가 그러지 말라고 했잖아
장애인 눈을 장애인이라고 부르잖아. 그럼 뭐라고 부르지?
나도 내 이름이 있어
싫어, 하지만 메롱메롱, 장애인 눈
그러지 마"
760,760,기타 괴롭힘 대화,"내가 학교 다닐 때 열심히 공부했으면 배달부로 일했을까?
너무 가혹하지 않아?
뭐? 그렇지, 나이 먹으면 오토바이 탈 거야?
아, 창피해.
그만해.
왜 화내? 그럼 열심히 공부하고 제대로 된 직장 구했어야지.
그만하자. 나도 열심히 일하고 돈 버는 사람이야."
761,761,직장 내 괴롭힘 대화,"야, 몇 달 동안 일했는데 이게 내가 할 수 있는 전부야
미안해.
미쳤어?
아니.
너 때문에 짜증나
다음에 더 잘할게.
다음에? 기회를 한 번 더 줘야 하나? 처음부터 제대로 할 수 없니?
미안해.
왜 살아있어? 이렇게 될 거면 나가서 죽어
내가 고쳐줄게."
762,762,기타 괴롭힘 대화,"너 키가 너무 작아. 허허. 난쟁이 같아.
난쟁이? 너무 웃기다. 난쟁이.
난쟁이. 난쟁이. 난쟁이.
그러지 마.
그러지 마. 내가 그러지 말라고 했잖아.
난쟁이를 뭐라고 부르지?
나를 난쟁이라고 부르지 마. 내 이름이 있어.
아, 내 이름이 있어! 맞아! 난쟁이.
그러지 마. 허허.
울고 있잖아. 허허.
너무 웃기다. 그러지 마. 정말 허허."
763,763,기타 괴롭힘 대화,"원숭이 엉덩이는 빨갛다. 빨갛다면 사과다. 맛있다면 바나나다. 당근 사과는 맛있지만, 왜 바나나일까?
어떻게 알았지?
그래서 당근이 빨갛지. 당근이 온다.
그러지 마. 당근이라고 부르는 게 싫어.
뭐야? 당근을 먹으면 항상 당근이야. 당근 당근, 당근 당근, 당근 당근, 당근 당근, 당근 당근 당근은 사과야. 바나나가 아니야.
그러지 마.
그러지 마. 하고 싶지 않지만, 할 거야.
아니. 그러지 마. 듣고 싶지 않아. 나를 무시하는 것 같아.
이건 나를 무시하는 게 아니라, 진실이야. 나를 놀리고 싶다면, 내 약점을 찾아서 놀려야 해. 못 한다면, 과시해야 해.
그러지 마. 저는 정말 그걸 좋아하지 않아요."
764,764,직장 내 괴롭힘 대화,"미진아, 커피 한 잔만

매니저, 커피 심부름은 하지 마.
아, 미안해, 미안해, 요즘은 이런 일 부탁하면 안 될까? 아, 그럼 이거 복사해줘.
아, 네, 이것도 복사해줘.
복사도 못하니? 아, 그럼 은행에 잠깐 가줄 수 있어? 너무 바빠서.
왜 은행에 가라고 해?
아, 그럼 미진아, 아무것도 안 할 거야?
내 능력에 맞는 걸 할게.
아, 그럼 커피 복사 말고 다른 능력은 뭐 있어?
다들 그렇잖아.
하하. 아니, 학력과 능력이 다르니까 같은 걸 부탁해도 될까?"
765,765,직장 내 괴롭힘 대화,"화장해.

맙소사, 이거 화장이야?

.죄송해요, 선생님.
있는 그대로 놀자. 거울 안 보냐?

.아침이 늦었어.
널 늘 봤지만, 박 선생님 얼굴은 항상 엉망이야.
나?
성형 수술 생각 안 해? 성전환 수술이나 뭐 그런 거.
.그만해."
