,idx,class,conversation
926,926,갈취 대화,"야 야 빨간 가방 아저씨 여기 와!!
허? 나? 왜 이러는 거야?
교통비가 없어서 돈 달라고 하는 거야.
아, 미안해, 돈이 없어!!
야 방금 편의점에서 돈 내는 거 봤어. 돈 있었잖아.
아, 안돼. 이게 이번 주 용돈이야!!
그래서 빌리라고 했잖아!!

미안하지만 정말 못하겠어. 놔줘!
야, 정말 침착하게 말하면 한 번 맞고 싶어?
정말 못하겠어.
한두 달 후에? 여기서 만나자. 그때 돌려줄게. 잘 써. 조심해!!
아, 정말."
927,927,직장 내 괴롭힘 대화,"강인턴, 어느 대학 나왔어? 이런 질문 실례야?
아, 실례야. 길동정보고 나왔어!
길동정보고? 특성화고? 대학은 안 나왔어?
응!! 특성화고 입학으로 회사에 취직했어.
자랑이야? 회사가 실제로 어떻게 돌아가는 거야? 쓰레기 애들을 뽑아서 일하게 하는 거야?
맞아. 괜찮은 중견대학을 나왔어도 못생겼어. 요즘 고졸들이 뭘 알아? 돈 받는 도둑일 뿐이야?
네가 나보다 더 열심히 일하고 효율적이라는 말은 많이 들었으니까 걱정하지 마.
그럼 고졸인데 효율적인 사람을 뽑는 것보다 서연고 나왔지만 배우는 게 느린 사람을 뽑는 게 더 이롭지 않을까? 얼마나 알고 얼마나 대단한 거야? 발톱을 따라잡을 수 있을지 궁금하네. 아, 벌써 스트레스 받네. 이 애들 계속 들어오면 우리 ​​팀 분위기 망가져. 여기 깡패 학교 아니야? 아니면 중학교 수학도 못하는 나쁜 애들이 있는 곳이야? 아니, 좋은 곳에 취직한 애들도 많고, 중학교 성적이 좋아서 들어온 애들도 많았어. 너희들은 그냥 비정규직이야. 하청업체나 공장 가면 취업률 높다고 광고하지 않아? 그리고 매번 나한테 대꾸하지 마. 벌써 짜증나. 미안해. 최대한 열심히 일할게."
928,928,갈취 대화,"실례합니다. 저는 돈이 그렇게 많지 않습니다.
선생님, 바디캠이 무료라고 생각하셨나요?
그냥 우리가 합의한 대로입니다.
오늘 밤 자정까지 시간이 있습니다. 그때까지 돈을 내지 않으면 제 친구들에게 사진을 줄게요.
아니요, 아니요, 제가 사진을 주지 않겠다고 말하는 게 아닙니다. 하지만 가격을 조금 낮춰 주셨으면 합니다.
지금 당장 가격을 낮춰야 할까요? 매춘부에게 돈을 주고 포르노에 돈을 주고 있잖아요. 자본주의 사회니까 1,000달러가 있다면 싼 거예요.
야! 신고할게요.
선생님, 어딘가에 신고하세요.
다 해킹이에요. 해킹이에요.
가족, 직장 동료, 친구들이 당신이 알몸인 걸 보고 있어요. 우리 모두가 우호적으로 합의하면 더 좋지 않을까요?"
929,929,직장 내 괴롭힘 대화,"이게 뭐야, 이매니저 보고서야?
죄송해. 다시 제출할게.

농담이야, 이매니저? 다시 써.
죄송해. 뭐 고쳐야 할까?
다 말해야 할까? 이매니저가 생각이 안 나?
죄송해. 다시 할게.

이매니저. 너도 정말 독이 있어. 보고서 하나도 안 쓸 수 없지? 회사 손해 보면 책임질 거야? 허?
죄송해. 죄송해, 매니저.

대학은 어떻게 졸업했어, 멍청아? 짖어, 개보다 더 나쁘잖아.
매니저. 부탁해"
930,930,직장 내 괴롭힘 대화,"야, 너희들, 헛소리하고 있잖아. 이게 회사 실적이야!
응, 미안해.
야, 닥쳐. 뭐하는 거야?
아, 팀장으로.
아, 팀장이었어? 그런 기술로? 적어도 지금은 아니야, 절대 아니야.
응.
너희들 출근 전에 뭐 했어? 솔직하게 말해.
난 팀원들과 영화 봤어.
지금 너가 영화 보는 걸 들키면 해고야. 퇴근 후에 보면 너도 해고야.
아냐, 사장님, 너무 심하지 않아? 퇴근 후에 내 위치를 추적하는 건 사생활 침해야.
야, 회사는 또 다른 군대야. 우리는 개인이 아니라 팀으로 일해야 해. 그럴 수 없어. 해고야."
931,931,직장 내 괴롭힘 대화,"이번 주말에 뭐해, 한주야?
아, 대구에 있는 부모님 댁에 갈게.
아, 정말? 좋아. 우리 집도 그 지역에 있어. 거창 알아?
아, 알아.
그럼 이번 주말에 내가 거기까지 태워다 줄게.
응??
나도 집에서 할 일이 있어.
아, 카시트랑 짐이 너무 많아서 차에 공간이 없어.
좀 치우고 불편하게 갈 수는 있지만, 대신 재밌게 이야기할 수 있어.
아. 아내랑 아이들이 불편할 수도 있겠어.
가족들 사이에 끼어서 내가 더 불편할까?
아. 응.
그날 봐."
932,932,갈취 대화,"돈 있어?
아니요.
어제 용돈 받았다고 했잖아.
사고 싶은 게 있어.
그게 나랑 뭔 상관이야?
아니요, 그래도.
줄 돈 없어?
네.
그룹 채팅에 굴욕적인 사진 올렸어?
아, 좀 지나치네."
933,933,기타 괴롭힘 대화,"그 친구들 만나지 마
허? 고등학교 때부터 친구야. 어떻게 만나지 않을 수 있어? 왜? 나보다 더 중요한 거야?!
아니. 나한테는 너뿐이야.
그럼 만나지 마! 아니!!!
T. 하지만 전에 대학 친구들 만나지 말라고 했잖아. 그래서 지금은 그 친구들과도 인연을 끊었어.
뭐라고?! 그럼?!
네 고등학교 친구들은 이제 좋은 사람들이야.
뭐라고?! 나보다 더 중요한 거라고 생각해?! 그럼 헤어져!!!
아. 알았어. 더 이상 만나지 않을게.
정말?
. 알았어. 네가 날 미워하면 나도 널 만나지 않을게.
고맙구나. 나한테는 너뿐이야.
응. 나도 너뿐이야."
934,934,직장 내 괴롭힘 대화,"수민아, 어디야?
아, 팀장님, 잠깐 커피 사러 왔어요.
수민이 왜 그렇게 자신감이 넘쳐?
그냥 사실대로 말했을 뿐이야.
퇴근 후에 커피 마실 시간 있어?
아, 미안해.
요즘 애들 왜 이렇게 무례해?
어제 야근해서 피곤했을 뿐이야. 미안해.
야, 쯧쯧. 나간 사이에 우리 팀 커피 사줄래?
허? 나?
아니, 말하는 건 너 혼자고 우리 입이 대변인이야? 왜 돈을 아껴?
아. 아니."
935,935,협박 대화,"제대로 하지 않는 거야?
먼저, 미안해. 사과할게.
필요 없으니까 오늘 보내줄게.
내일까지 기다릴 수 있어? 정말 미안한데 오늘까지는 못 할 것 같아.
죽고 싶어? 정말 친구가 죽기를 원한다면
오늘 밤까지 할 수 있어? 약속한 대로 친구는 건드리지 마. 이거 하나만 해달라고 부탁할게. 네가 원하는 대로 할게.
그러니까 그냥 이렇게 해.
네 친구가 살아 있다는 걸 보장할게.
보낸 후에 확인해 볼게. 안 되면 증명하려고 친구 팔을 잘라낼게.
최선을 다할게. 잠깐만 기다려.
중간에 연락이 끊어지면 내가 지는 거야."
936,936,기타 괴롭힘 대화,"야 돼지야
나야?
그럼 이 식당에 너 말고 다른 돼지가 있어?
야 왜 피자빵 가져가? 안 먹을 거야
나중에 먹을 거야
돼지 놈이 너한테 다이어트 시킬 거야
다이어트?
알았어, 그거 줘. 살을 쪄야 해
아. 아니, 그거 줘. 여기.
뭐 주는 거야? 살 빼. 잘 먹을게."
937,937,기타 괴롭힘 대화,"이게 왜 OnePlusOne이 아니죠?
고객 이벤트는 지난주에 끝났습니다.
OnePlusOne을 계산해 주세요.
죄송합니다. 원하시는 대로 할 수 없습니다.
아무것도 없습니다. 그냥 하나의 가격을 청구했어야 했습니다.
죄송합니다, 고객. 임의로 계산할 수 없습니다. 번호를 남겨주시면 다음 이벤트가 언제인지 알려드리겠습니다.
그만하세요. 다시는 여기 오지 않을 겁니다.
만족시켜드리지 못해 죄송합니다.
저는 융통성이 없어서 이렇게 합니다.
죄송합니다."
938,938,기타 괴롭힘 대화,"방금 웃었나요?
네? 아니요??
방금 웃었어요.
아니요, 카카오톡에서 웃었어요.
아이스 레그 핫팬츠 입은 사람 알아요?
진짜요.
말도 안 돼요.
싸움을 고르는 거예요?
싸움을 고르는 거예요? 응, 싸움을 고르는 거예요. 어떻게 할 거예요? 어떻게 할 거예요?
아! 그러지 마! 폭행 혐의로 고소할 거예요."
939,939,기타 괴롭힘 대화,"또 뭐 먹고 있어?
뭐야?
그만 먹어, 똥덩어리야.
뭐가 문제야?
걸을 때마다 바닥이 흔들려.
아니. 뭐가 문제야?
네 엄마도 너처럼 돼지야?
야, 우리 엄마 욕하지 마.
우리는 돼지 가족이야.
진짜, 그러지 마."
940,940,기타 괴롭힘 대화,"내 취향이 아니라는 건 싫지만, 숫자 점은 싫어. 아, 넌 정말 짜증나. 내가 널 싫어한다고 말했을 때 왜 묻는 거야? 넌 너무 비싸. 그렇게 비싸게 굴지 말고 네 번호를 줘. 난 남자친구가 있어서 내 번호를 줄 수 없어. 그럼 네 번호를 줘. 그럼 우리가 친구가 될 수 있어. 왜 계속 내 번호를 묻는 거야? 네가 네 번호를 줄 때까지 내 번호는 주지 않을 거야. 내 번호 줄 테니까 네 번호 줘."
941,941,협박 대화,"실례합니다. 제 머리카락이 커피에 들어갔어요.
죄송합니다. 환불해 드리겠습니다.
시끄럽고 손님에 대한 기본도 모르시네요.
아, 왜 때리세요? 폭행이에요.
와, 이런 종류의 훈련을 폭행이라고 해요. 더 세게 맞을 거예요.
계속 그러면 경찰에 신고할게요.
정말 정신 나갔어요? 지금 당장 뜨거운 주전자를 부어버릴 거예요.
제발 저를 구해주세요. 죄송합니다.
조용히 하세요. 저는 이미 경찰에 신고했어요. 제가 모른다고 생각하세요? 어차피 제 인생은 망가졌으니까, 당신을 태워버릴 거예요.
제발 저를 구해주세요!"
942,942,직장 내 괴롭힘 대화,"선생님, 이게 맞나요?
음, 다시 해 보세요
몇 번이에요?
일도 못하면서 너무 많이 말해서 미안해요.
다시 해 볼게요
어떻게 해야 하나요?
열심히 해보세요, 생각해 보세요
구체적으로 말하세요
뇌가 없으면 뭘 못해요?"
943,943,직장 내 괴롭힘 대화,"아, 요즘 조과장님, 부서 분위기는 어때요?
아하하하! 아, 이게 뭐예요, 조 경감님!
아, 저는 우리 조과장님 얼굴 보고 싶어서 왔어요
아하. 하하. 하하하하! 저도 정말 조과장님 보고 싶었어요
맞죠? 예상대로 우리 조과장님. 아니, 하지만 지난번에 조과장님의 근무 보고서를 봤을 때 좀 이상했죠?
아하, 맞아요.
아, 조과장님, 왜 그렇게 긴장하세요, 가볍게 물었어요, 하하
아하하, 맞아요.! 그럼?
아니요, 제 딸이 올해 학교에 입학하는데, 당신 친척 중에 인사부에 일하는 분이 계시죠?
아. 네, 네, 물론이죠.
딸 입학식과 졸업식을 맡아 달라고 부탁드리고 싶어요. 그럼 앞으로는 제가 당신 부서를 꼭 맡아 드릴게요, 어때요? 하하하"
944,944,협박 대화,"제발 때리지 마
왜 멈추는 거야? 아직 정신 못 차렸어
나. 못 해
이건 눈물겨운 우정이야. 아오
야, 000에 대한 소문 퍼뜨리라고 했잖아
아니면 000 때릴 거야
얘들아, 그만해. 000 때릴 수 없어.
그럼 내 말대로 해
그러니까 힘들고 싫으면 더 때려
그냥 때려."
945,945,협박 대화,"왜 여기 왔어? 죽고 싶어서 돌아온 거야?
아니, 내 것을 찾으러 왔어.
찾으러 왔어. 왜 여기 와서 무언가를 얻으려고 했는지 궁금하네.
그냥 내 것을 가지고 빨리 나가겠어.
언제든지 들어올 수는 있지만 언제든지 나갈 수는 없어. 얘들아, 날 막아.
뭐가 문제야? 난 정말 아무것도 아니야.
뭐가 문제야? 난 정말 미쳤어. 너 같은 사람들은 죽어야 해, 알겠어?
제발, 날 놓아줘.
아니. 네 다리 하나를 부러뜨리고 널 놓아줄게, 걱정하지 마.
아니, 그러지 마. 내가 틀렸어. 날 놓아줘.
야, 그 놈 잡아서 도끼 가져와."
946,946,직장 내 괴롭힘 대화,"영희야, 이게 네가 할 수 있는 전부야?
미안해
제대로 하자
응
그 옷은 뭐야?
응?
알았어, 그만 이야기하자
응.
제대로 대답해
응
눈을 감지 않아? 정말 기어다니는 거야?
아니, 미안해
정말 미안하면 어떡해?"
947,947,협박 대화,"야 친구야. 너한테 할 말이 있어.
널 본 지 오래 됐어. 왜 그렇게 진지해? 걱정돼?

응.
야, 친구로 지내는 게 뭐가 좋은데? 빨리 말해. 보증 빼고 뭐든 도와줄게.
농담 아니야. 넌 내게 소중하니까 하는 거야.
뭔데?
봤어. 그날. 바다에서 그 남자 죽였지? 자수해.
자신감 있어?
응? 뭔데.
부모님은 속초에 있어? 같이 갔을 때는 물도 좋았고 산도 좋았어. 부모님 다시 보고 싶지 않다면. 부탁해. 친구야."
948,948,직장 내 괴롭힘 대화,"야, 김매니저는 어디야?
매니저는 담배 피우러 잠깐 나갔어.
그러고 나서 내가 말한 대로 다 했어.
아직은.
안 가면 오늘 집에 안 갈 거야?
매니저, 부탁해.
그리고 돈은 아직 받고 있어.
바로 할게.
내가 말했잖아. 바로 해.
알았어. 알았어."
949,949,기타 괴롭힘 대화,"야, 따라오지 마.
허? 나?
응. 넌 꽤 오랫동안 따라왔지.
아니. 그냥 같은 방향으로 가는 거야.
거짓말하지 마. 내가 멈출 때마다 너도 멈춰.
내가 원하는 대로 걸을 수 없니? 이게 뭐야, 연예인병?
계속 따라오면 신고할 거야.
아, 나도 이쪽으로 간다고 했잖아. 너 웃기잖아.
우리가 30분 동안 같은 방향으로 갔다는 걸 내가 모를 거라고 생각해?
몰래 카메라를 찍었어. 뭐했어? 신고해. 아무 일도 없었어."
950,950,갈취 대화,"야, 넌 일하러 왔지
허? 나?
너 아니면 누구야?
난 아무것도 없어.
네가 가진 전부 다 줘
난 정말 아무것도 없어. 내 집은 가난해
네가 날 털고 한 놈 가져가면 난 죽을 거야
난 정말 아무것도 없어
이거 진짜 짜증나. 이게 뭐야?
줄게. 제발 날 놓아줘."
951,951,직장 내 괴롭힘 대화,"팀장, 언제 이걸 끝내야 하나요?
너무 무리하지 말고 주말까지 끝내세요.
오, 알겠어요.
다 끝냈어요?
아니요, 주말까지라고 했어요. 아직 끝내지 못했어요.
허? 아직 끝내지 못하면 어떻게 해야 하나요? 오늘까지 상사에게 끝내라고 하지 않았어요?
허? 오늘까지?
아, 죄송합니다, 팀장. 말하지 않았어요. 자리에 없었거든요.
오, 상사님.
좋아요, 오늘까지 끝내서 제게 보내주세요. 아, 출근이 늦을 것 같아요."
952,952,직장 내 괴롭힘 대화,"오늘 머물러
오늘은 머물 수 없어.
어디 가?
왜 그러는지 말해
내 뒤에서 떠드는 거야?
무슨 소리야?
무슨 소리를 들었어?
무슨 소리를 하는 거야?
이걸 안다면
이렇게 날 밀어내지 마.
날 밀어내는 건 재밌어.
나한테 그렇게 말한 건 바로 너였어."
953,953,기타 괴롭힘 대화,"시간 있을 때 술 한 잔 하자
아니
왜
바쁜 거야
못생겼어
그렇지?
어디서 비싼 척해
아니, 나가
알았어"
954,954,갈취 대화,"야, 5만 원만 빌려줘.
전에 3만 원 빌려줬잖아.
야, 안 줄 거야? 바로 갚을게.
아니, 정말 돈 빌려줄 수 없어.
이거 할 거야? 비밀로 했잖아.
고맙긴 한데.
야, 다 말해 줄 거야?
아니, 그게 아니야.
아니, 이거 줄게. 갚아.
알았어, 고맙다."
955,955,기타 괴롭힘 대화,"실례합니다. 꽃꽂이를 주문했는데, 먹으라고 보내주신 건가요?
뭐가 문제예요?
아니요, 꽃꽂이에 있는 과일 모양이 이상해요.
허? 한입 크기로 잘라주세요.
그게 문제예요. 그러니 고쳐주세요.
네. 죄송합니다.
괜찮아요.
네, 죄송합니다, 선생님.
왜 이런 서비스를 하세요? 정말 싫어요.
죄송합니다, 선생님."
