,idx,class,conversation
3232,3232,직장 내 괴롭힘 대화,야넌이런것도하나제대로못하냐?죄송합니다대리님역시이래서지잡것들은들이면안돼죄송합니다.에휴할줄아는게뭐냐열심히하겠습니다.머리가나쁘면공부라도해라죄송합니다.걍구석에있어죄송합니다.
3233,3233,기타 괴롭힘 대화,너일로따라와봐.왜그러는데.?그냥닥치고따라와어어.너잘보니까국어쌤이랑닮았다?너?헐대박똑같네나아까국어쌤한테불려가서혼난거알아몰라.화풀이상대가여깄구만!하지마.뭐?벙어리가하네?.너네들신고할꺼야.!.뭐?할수있음해보시던가그냥짜지고살라고학교에서
3234,3234,기타 괴롭힘 대화,옷에실밥이있어요무슨실밥이죠?옷을팔아요?죄송합니다환불조치를.환불이고나발이고기분이거지같다니까?죄송합니다고객대하는태도부터가잘못됐네고객님죄송합니다아정말책임자없어요?제가책임자입니다죄송합니다
3235,3235,기타 괴롭힘 대화,주세요.죄송해요.왜요?네잠깐즐기는가능하잖아요.싫어요.아니너무단호하네.이거놓으세요!왜저기요!도와주세요!
3236,3236,직장 내 괴롭힘 대화,김간호사원장실로오세요.네.원장님.업무뭘그렇게다른일하느라바쁜가?무슨말씀이신지.내가그동안말안하고지나가면안그러나참은건데맨날로업무보지않나?네?저는보는게아닌데.단한번도개인업무를보지않았다는건가?우리로비에있는거모르고있었나?환자들의보안을위해설치되어있다는걸로압니다.그건당연한거고직원들고용했는데내가고용한시간에짓을하면서시간것까지죄송합니다.주의하겠습니다.이런식으로하면앞으로더주의주시할수밖에없네.
3237,3237,협박 대화,너왜요즘상당히거슬려적당히까불어라왜말씀을하세요?여자라고봐주는것도한계가있어언제제가봐달라고했나요?너같은년은맞아봐야정신차리지신고할거에요해봐입도뻥끗못하게입을찢어줄게협박하시는건가요?협박같아?난한다면해비키세요!
3238,3238,협박 대화,빌려간돈500만원갚겠다고한지가2주가지났는데언제갚을거요?거래처에서주기로한돈이아직입금이안됐는데그렇게미룬지가벌써3번째인데미룹니까?돈이있으면당장드리죠없으니못드리는겁니다이런식으로나오면당신험한꼴안당할려면오늘까지입금하세요지금협박하는거요?있는데안주는것도아니고맘데로이거안되겠네너집에처자식앞에서맞아볼래?내가좋은말로하니까우습지?맘대로하라니까지금은돈없어못줘기다릴거면기다리고이새끼가너밤길조심해라대가리깨지는수가있다잔말말고당장돈갖고와지금다협박죄로신거할거요
3239,3239,협박 대화,니가냈지?나아니야너때문에잘되가는여자랑헤어졌어정말아니야너의그새치혀때문에나정말아니야오해야휴너때문에되는일이없는데어떡하지?너무안좋은데나진짜아니야제발진정해니새끼새치혀를뽑아버리면내시원할거오해야내가왜그런짓을하겠어?이미말해준사람이있는데소리야이새치혀야뽑히기전에제발오해야.
3240,3240,직장 내 괴롭힘 대화,점심시간까지이거다해놔이걸응그건좀.못한다는거야?오늘까지할께요왜매번못먹게이시간에만일을주시나요그건박대리능력부족이지그럴시간에하겠다
3241,3241,협박 대화,혜정아지금인스타에우리같이찍은올려.오빠그건내계정이고내맘대로하고싶어.좋은때빨리올려.싫어내가올리고싶을때올릴거야.너찍은영상?무슨영상.?왜우리좋을때같이찍었잖아오빠그거언제일단빨리좋은말로할때올려.진짜왜그래?신고할거야.
3242,3242,협박 대화,지금당장나와죽기싫으면기사절대안내릴거고너내아들잡고있어어디야이개새끼야!!너네집으로와너살수있을거같아?잘살거내가평생콩밥먹게해줄게
3243,3243,갈취 대화,저기아저씨부탁이있는데요네?무슨일이세요?나차비가없어서그런데저돈이없는데요가서뽑아오던지당신들뭐야깡패야?그럼어쩔건데?사람하나없는골목에서맞아뒤져볼래?요즘사소한일에목숨걸지마라여기3만원밖에없어요에이그그지새끼알았어주고가라
3244,3244,직장 내 괴롭힘 대화,김대리임마너실수좀작작해죄송해요죄송하다는하면끝이니죄송합니다나참.어이가없네앞으로진짜조심할께요맨날같은소리.그만좀해죄송합니다같은실수안하겠습니다한번만더내입에서똑같은소리나오게해봐알겠습니다
3245,3245,기타 괴롭힘 대화,야야니네오빠는진짜어?우리오빠그런소리많이들어아니진짜너는왜그래?너는구석이하나도코도?아그렇긴한데면전에대놓고좀나는순수하게궁금한건데기분이나쁘니?좀듣기편하지는아니가못생겨서성격까지꼬였나봐너는못생기고오빠는이뻐서집에서차별좀받았어?말이심하다
3246,3246,갈취 대화,야너일로와바새꺄.저.저요?그래너새끼야너말고있냐?히잉.형이방가야하는데돈이없다어째야할까?.네?집가면.이새끼가돌았나너일로와좀맞고시작하자제가잠시정신이나갔었나봐요이거제간식비인데이걸로천원?이걸로는한시간밖에못하잖아!!진짜뒤질래?그게제제발보내주세요형.후.너금성초에서눈에띄면이제가라보내주셔서감사합니다.
3247,3247,기타 괴롭힘 대화,너뭐하냐공부해뭔공부토익공부그런다고올릴수있겠니?왜시비야에효할있나무시하지마라엉그래꺼져걍
3248,3248,직장 내 괴롭힘 대화,이번좀맘에안들어요그치김대리도별로지?회사에밝은옷하고는그니까요.오냐오냐하니까자기가뭐라도된줄알고안녕하십니까!외근다녀왔습니다.응그래근데자기셀럽이야?아뇨왜그러시는지.좀눈에거슬리네.넵?아니.자기옷이좀화려해서눈에띄고그러네?네?무슨아냐이쁘다고그시간에일하면더
3249,3249,갈취 대화,야너이리와봐어디서오라면올것이지네다내놔없는데요뒤져서하나씩나올때마다쳐맞는다진짜없어요그래?어디보자봐주세요진짜없어요흑흑
3250,3250,협박 대화,그새끼눈에띄기만하면그런줄알아.아니대화는해봐야죠.뭐하러그런거랑얘기해.쓸데없는게아니라니까요.아무튼나는그보이는순간바로죽여버릴꺼야.좀들어봐요.말을들어누구얘기듣고지몰라도안되는건안되는거야.아니맞는거라고요.맞든아니든나는싫고한말장난아니니까알어..알겠어요.
3251,3251,협박 대화,너그여자좋아하지?언제부터야?아닌데?그리고우리헤어졌는데뭔하루도안돼서다른여자한테플러팅하고다니는게보이는데심지어그내가잘아는만약에맞으면어쩔건데?네가그렇게뻔뻔하게나오면우리사이에있었던다말할거야참나이렇게나오기야?여자가너이런알고도좋아할거같아?지금나협박하는거야?네가열받게했으니까같이죽어버리든가하자
3252,3252,직장 내 괴롭힘 대화,낼도나올수있지어제도열시까지했는데요근데낼은집안에행사가.그럼이리포터집에서해오면자료가다르잖아제가다가져가서할수있습니다자료하나라도틀리면누가책임지나네
3253,3253,기타 괴롭힘 대화,야고구마?내가왜고구마야?고구마니까고구마지.그만해.내이름은고군만이야.너불붙이면아주맛있겠다.가비켜.빨갛게익으니까비키라고.야군고?제발나정말힘들어.
3254,3254,협박 대화,애들아나좀때리지말아줘왜아퍼?아프면참아봐봐그것도참으면안아퍼나이미병원다니면서깁스하고있잖아.깁스로넌죽어야돼왜그래.우리가족이잖아.가족같은소리너는그냥내종이야알어?종이죽어야지그거말고또잘못했어.근데니방안들어갔어믿어줘.그걸믿어넌이미그근처에있었어그럼들어간거나마찬가지야알어?넌죽어한다고.아니야제발믿어줘안들어갔어.니꺼없어.입만잘살았네좀더맞아야겠다.
3255,3255,기타 괴롭힘 대화,옷이왜그래?응?뭐가어때서?아니진짜어울리고아그렇구나.조심할게.조심할아니라너센스가없다고.그럼어떻게.어떻게해좀조용히하고미안해.1.미안하면청소좀네가대신2.나오늘학원있는데.
3256,3256,협박 대화,야너죽여버린다감히내여친을뺏어?뺏은게아니라정당하게사귄거야망상하지마아니쓰레기야너가꼬셨잖아서로사랑한거거든?이놈말하는보게야넌죽었어밤에싫은데?장난하는거아니야닌죽었어죽기직전까지팰거야너나도데리고나갈거야와봐조폭수있어?
3257,3257,직장 내 괴롭힘 대화,출산일이언제라고?3달남았어요복직은언제네?출산휴가3개월세상좋아졌다우리땐한달이었는데!.죄송합니다설마육아휴직도쓴다는건아니지?.생각중입니다쉬는만큼우리가힘들어진다는것만알아둬네.명심하겠습니다
3258,3258,기타 괴롭힘 대화,나이번에살빼서45키로진입성공와대단하네근데는몇키로지?날씬해80키로밖에안되하하하웃기다나80키로는아니거든.너그러고밖에다니면진심쳐다볼수도있어사귀려면관리좀해운동할거야.니남친왜그래자꾸
3259,3259,협박 대화,누가니멋대로내폰훔쳐보래정신이나갔네이거당신이바람피는것같길래확인해본거야아니라면의심해서미안해근데그사진은뭐야?별거아니야그냥아찾아보니까모텔이던데회사동료들이랑모텔도가?그것도날짜나아파서입원해있던잠깐출장갔다피곤해서눈붙인거야내가이렇게다설명해줘야해?니가뭔데진짜뭣도없는거호강시켜놨더니한다는참이래서함부로결혼하면안된다니까왜그렇게심하게해?난의심이물어본것뿐이야말심하게한거사과해주면좋겠어사과는무슨의심니멋대로해그래나바람폈다왜?내가더마음에드는사람만나도되는거아니야?그래서나날만나고다녔어?진짜같이못살겠다집에서나가줘참나뭔내가나가니가나가먹고재워주고다한다는말이니죽고안되겠네조금만흥분하지마내가말잘못한것도없잖아그니까근데짜증이나서안되겠네?그냥죽어줘아니다일로와뛰어내려죽여버릴거야나댔어야지죽어버려
3260,3260,갈취 대화,야너오늘틴트잘발렸다.무슨틴트야?이거.우리엄마가사준거야.그니까머냐고됐고번보자아.안돼와입생이야?발색대박이더라.나이거좀쓸게아지금쓴다는거지.?아니오늘학교끝나고얘들이랑떄쓴다고그땐집에가야돼.엄마알면안돼.내일준다고엄마한테학교에놓고왔다고하면되잖아얼버무려안돼.그래도.엄마알면안돼.뺏는데?빌려달라고그랬잖아좋은말할떄하루빌려줘라.알겠어.내일꼭
3261,3261,기타 괴롭힘 대화,야너왜이렇게자주깜빡해?아.내가요즘좀정신이없어미안해.아니한두번도아니고번이러니까너좀이상한거같아.미안미안.더신경쓸게!오래어.니네엄마치매라더니너도벌써치매오는거아냐?소리야.엄마왜나와.아니그렇잖아.치매도유전이라는데너네엄마너는알아보셔?엄마심각하신정도지금많이호전되고계셔.그만얘기하는게좋겠다.요즘나이에도치매온다는데너그거병원가서검사받아봐유전이라빨리올수도그러다너도엄마못알아보면어떡해너말진짜기분나쁘게오늘은미안한데나그냥집에
